address,address_formatted,latitude,longitude
"Xanten, Nordrhein-Westfalen","46509 Xanten, Germany",51.65710809999999,6.4486504
"Miltenberg, Bayern","63897 Miltenberg, Germany",49.7019294,9.2559213
"Duisburg, Nordrhein-Westfalen","Duisburg, Germany",51.4344079,6.762329299999999
"Schattenberg, Bayern","Schattenberg, 87561 Oberstdorf, Germany",47.4019444,10.3158333
"Bad Bodenteich, Niedersachsen","29389 Bad Bodenteich, Germany",52.8328646,10.6741739
"Neustetten, Baden-Württemberg","Neustetten, Germany",48.4821271,8.882788099999999
"Fehmarn, Schleswig-Holstein","Fehmarn, 23769 Fehmarn, Germany",54.47005369999999,11.132927
"Leegebruch, Brandenburg","Leegebruch, Germany",52.72173249999999,13.1935992
"Mindelheim, Bayern","87719 Mindelheim, Germany",48.0461744,10.4948841
"Waddeweitz, Niedersachsen","29496 Waddeweitz, Germany",52.9961694,10.9593444
"Löcknitz, Mecklenburg-Vorpommern","17321 Löcknitz, Germany",53.4550812,14.2142783
"Singen, Baden-Württemberg","78224 Singen, Germany",47.7670971,8.8722387
"Markneukirchen, Sachsen","Markneukirchen, Germany",50.31156989999999,12.3281398
"Hemhofen, Bayern","Hemhofen, Germany",49.6835534,10.937424
"Großenhain, Sachsen","Grossenhain, Germany",51.2912275,13.531304
"Neustadt-Glewe, Mecklenburg-Vorpommern","Neustadt-Glewe, Germany",53.374297,11.5913601
"Rüsselsheim, Hessen","65428 Rüsselsheim, Germany",49.9887497,8.4216976
"Plattling, Bayern","94447 Plattling, Germany",48.7806071,12.8690362
"Pfarrkirchen, Brandenburg","84347 Pfarrkirchen, Germany",48.43192310000001,12.9378735
"Schwerin, Mecklenburg-Vorpommern","Schwerin, Germany",53.6355022,11.4012499
"Wistedt, Niedersachsen","Wistedt, Germany",53.2696069,9.6773308
"Heldenstein, Bayern","84431 Heldenstein, Germany",48.2405766,12.3638194
"Sulz am Neckar, Baden-Württemberg","72172 Sulz, Germany",48.3537106,8.6344165
"Neustadt-Glew, Mecklenburg-Vorpommern","Neustadt-Glewe, Germany",53.40053700000001,11.60276
"Peine, Niedersachsen","Peine, Germany",52.3204095,10.243267
"Werneuchen, Brandenburg","16356 Werneuchen, Germany",52.6300024,13.7358711
"Bodenheim, Rheinland-Pfalz","Bodenheim, Germany",49.9292948,8.312674
"Kronshagen, Schleswig-Holstein","Kronshagen, Germany",54.33648729999999,10.087652
"Köln, Hessen","Hessen, Germany",50.6520515,9.162437599999999
"Anröchte, Nordrhein-Westfalen","59609 Anröchte, Germany",51.5622033,8.3256218
"Rosenfeld, Baden-Württemberg","72348 Rosenfeld, Germany",48.2861612,8.7231852
"Regenstauf, Bayern","93128 Regenstauf, Germany",49.12175999999999,12.1303873
"Mayen, Rheinland-Pfalz","Mayen, Germany",50.3279651,7.2272626
"Kirchberg, Sachsen","Kirchberg, Germany",50.6223188,12.5224525
"Wangen im Allgäu, Baden-Württemberg","88239 Wangen im Allgäu, Germany",47.6874999,9.8318005
"Prenzlau, Brandenburg","17291 Prenzlau, Germany",53.3173433,13.8633409
"Moosthenning, Bayern","84164 Moosthenning, Germany",48.6765099,12.4977582
"Bernburg/Saale, Sachsen-Anhalt","Bernburg, Germany",51.7916385,11.7400999
"Northeim, Niedersachsen","37154 Northeim, Germany",51.7013769,9.995866000000001
"Klein Berkel, Hameln, Niedersachsen","Klein Berkel, 31789 Hamelin, Germany",52.08404239999999,9.3451419
"Lonsee, Baden-Württemberg","89173 Lonsee, Germany",48.5405915,9.9226157
"Essenbach, Bayern","84051 Essenbach, Germany",48.613384,12.2188601
"Küssaberg, Baden-Württemberg","79790 Küssaberg, Germany",47.6109517,8.2965392
"Waren an der Müritz, Mecklenburg-Vorpommern","17192 Waren, Germany",53.5161667,12.6818562
"Wünsdorf, Brandenburg","Wünsdorf, Zossen, Germany",52.1639499,13.4747883
"Veitsbronn, Bayern","Veitsbronn, Germany",49.51201409999999,10.8845724
"Wangen, Baden-Württemberg","73117 Wangen, Germany",48.7266437,9.6094952
"Naumburg (Saale), Sachsen-Anhalt","Naumburg, Germany",51.1520283,11.8142454
"Teveren, Geilenkirchen, Nordrhein-Westfalen","Teveren, 52511 Geilenkirchen, Germany",50.9521785,6.0798071
"Simbach am Inn, Bayern","84359 Simbach am Inn, Germany",48.2675863,13.0273628
"Kölleda, Thüringen","99625 Kölleda, Germany",51.1888131,11.2488053
"Kierspe, Nordrhein-Westfalen","58566 Kierspe, Germany",51.130264,7.5988644
"Thermalbad Wiesenbad, Sachsen","Thermalbad Wiesenbad, Germany",50.6107239,13.0201015
"Duisburg-Hochfeld, Nordrhein-Westfalen","Hochfeld, Duisburg, Germany",51.4183438,6.7473224
"Baddeckenstedt, Niedersachsen","Baddeckenstedt, Germany",52.0861685,10.2322259
"Rosenthal-Bielatal, Sachsen","01824 Rosenthal-Bielatal, Germany",50.84259729999999,14.0667417
"Pullach, Bayern","82049 Pullach, Germany",48.05745040000001,11.519143
"Holzminden, Niedersachsen","37603 Holzminden, Germany",51.8238111,9.4558926
"Neustadt (Hessen), Hessen","35279 Neustadt, Germany",50.8525599,9.115319999999999
"Bad Düben, Sachsen","Bad Düben, Germany",51.5943957,12.5893753
"Steinebach (Sieg), Rheinland-Pfalz","Steinebach/Sieg, Germany",50.7332725,7.8274345
"Börger, Niedersachsen","26904 Börger, Germany",52.9130896,7.5396518
"Wiggensbach, Bayern","Wiggensbach, Germany",47.745133,10.2314395
"Wiedemar, Sachsen","Wiedemar, Germany",51.46732429999999,12.2041542
"Ettlingen, Baden-Württemberg","76275 Ettlingen, Germany",48.943208,8.3980172
"Gersfeld (Rhön), Hessen","36129 Gersfeld, Germany",50.4495079,9.9196373
"Küstriner Vorland, Brandenburg","15328 Küstriner Vorland, Germany",52.5659958,14.5721535
"Geretsried, Bayern","82538 Geretsried, Germany",47.8552232,11.4871747
"Jörl, Schleswig-Holstein","24992 Jörl, Germany",54.6235361,9.2621365
"Kutenholz, Niedersachsen","27449 Kutenholz, Germany",53.4812036,9.3228112
"Bredstedt, Schleswig-Holstein","25821 Bredstedt, Germany",54.61960089999999,8.965738199999999
"Niederzwehren, Kassel, Hessen","Niederzwehren, Kassel, Germany",51.2799224,9.470997299999999
"Jahnsdorf, Sachsen","Jahnsdorf, Germany",50.7460399,12.8544599
"Illertissen, Bayern","Illertissen, Germany",48.2253313,10.1012701
"Frankfurt/Main, Hessen","Frankfurt, Germany",50.1109221,8.6821267
"Hardegsen, Niedersachsen","37181 Hardegsen, Germany",51.65268289999999,9.828544599999999
"Bietigheim-Bissingen, Baden-Württemberg","Bietigheim-Bissingen, Germany",48.9471605,9.1305037
"Harzgerode, Sachsen-Anhalt","Harzgerode, Germany",51.6408843,11.1433484
"Daun, Rheinland-Pfalz","54550 Daun, Germany",50.1961469,6.8353723
"Rechlin, Mecklenburg-Vorpommern","17248 Rechlin, Germany",53.3309808,12.7218595
"Straufhain, Thüringen","98646 Straufhain, Germany",50.3571257,10.6859537
"Frankenberg an der Eder, Hessen","35066 Frankenberg (Eder), Germany",51.057117,8.8043709
"Kirchberg an der Murr , Baden-Württemberg","71737 Kirchberg an der Murr, Germany",48.9425755,9.3417915
"Lutzerath, Rheinland-Pfalz","56826 Lutzerath, Germany",50.1266815,7.0075042
"Rommerskirchen , Nordrhein-Westfalen","41569 Rommerskirchen, Germany",51.0349879,6.6894908
"Laucha, Sachsen-Anhalt","Laucha an der Unstrut, Germany",51.2242681,11.6731446
"Felixsee, Brandenburg","03130 Felixsee, Germany",51.5978007,14.5213159
"Michelau, Bayern","96247 Michelau in Oberfranken, Germany",50.1657828,11.1096466
"Lychen, Brandenburg","Lychen, Germany",53.21087,13.31541
"Volkmarsen, Hessen","34471 Volkmarsen, Germany",51.4073825,9.1181094
"Rimbach, Bayern","93485 Rimbach, Germany",49.2311346,12.8811139
"Heidesee, Brandenburg","15754 Heidesee, Germany",52.2495142,13.7814957
"Steinberg, Schleswig-Holstein","Steinberg, Germany",54.7545686,9.7858573
"Ludwigshafen, Rheinland-Pfalz","Ludwigshafen, Germany",49.4774018,8.4447451
"Merseburg, Sachsen-Anhalt","Merseburg, Germany",51.3563278,11.9917462
"Erbach, Baden-Württemberg","89155 Erbach an der Donau, Germany",48.3273294,9.8926673
"Brakel, Nordrhein-Westfalen","33034 Brakel, Germany",51.7174281,9.1826223
"Anger, Bayern","83454 Anger, Germany",47.8001538,12.8659556
"Niderau, Sachsen","01689 Niederau, Germany",51.1760715,13.5549345
"Stuhr, Niedersachsen","28816 Stuhr, Germany",53.0289775,8.7361402
"Herten, Nordrhein-Westfalen","Herten, Germany",51.6020534,7.1389575
"Ludwigsburg, Baden-Württemberg","Ludwigsburg, Germany",48.8891149,9.1942834
"Hachenburg, Rheinland-Pfalz","Hachenburg, Germany",50.6594651,7.820962199999999
"Schönberg, Mecklenburg-Vorpommern","Schönberg, Germany",53.8512438,10.9269483
"Ingersheim, Baden-Württemberg","74379 Ingersheim, Germany",48.9610189,9.1817222
"Worbis, Thüringen","Worbis, 37339 Leinefelde-Worbis, Germany",51.4172225,10.3663239
"Schwelm, Nordrhein-Westfalen","Schwelm, Germany",51.2882674,7.291086
"Lauda- Königshofen, Baden-Württemberg","97922 Lauda-Königshofen, Germany",49.56511250000001,9.7003795
"Burtenbach, Bayern","89349 Burtenbach, Germany",48.3394733,10.4481971
"Schleusingen, Thüringen","Schleusingen, Germany",50.5088198,10.7485253
"Godendorf, Mecklenburg-Vorpommern","Godendorf, Germany",53.2570174,13.1542478
"Dessau, Sachsen-Anhalt","Dessau, Dessau-Roßlau, Germany",51.83081660000001,12.2423302
"Rotenburg (Wümme), Niedersachsen","27356 Rotenburg, Germany",53.10350760000001,9.3970716
"Lohne (Oldenburg), Niedersachsen","49393 Lohne, Germany",52.6505733,8.262597999999999
"Pohlheim, Hessen","35415 Pohlheim, Germany",50.50832150000001,8.7246052
"Göppingen, Baden-Württemberg","Göppingen, Germany",48.7054382,9.6512491
"Schwarzenberg/Erzgebirge, Sachsen","Schwarzenberg, Germany",50.5425641,12.7792228
"Ehingen, Baden-Württemberg","89584 Ehingen, Germany",48.2928997,9.6612347
"Großräsch, Brandenburg","Großräschen, Germany",51.59766519999999,14.0015078
"Seelze, Niedersachsen","30926 Seelze, Germany",52.3949194,9.5939408
"Creußen, Bayern","95473 Creußen, Germany",49.844164,11.6267106
"Stralsund, Nordrhein-Westfalen","Stralsund, Germany",54.30906539999999,13.0770347
"Neukirchen an der Pleiße, Sachsen","Neukirchen, Germany",50.792803,12.3793864
"Kirchhundem, Nordrhein-Westfalen","57399 Kirchhundem, Germany",51.0865154,8.089385499999999
"Dasing, Bayern","86453 Dasing, Germany",48.3830733,11.0473117
"Perleberg, Brandenburg","Perleberg, Germany",53.08196419999999,11.8598787
"Bramsche, Niedersachsen","49565 Bramsche, Germany",52.4077183,8.0015624
"Mainz, Rheinland-Pfalz","Mainz, Germany",49.9928617,8.2472526
"Neustadt, Brandenburg","Neustadt, 14776 Brandenburg, Germany",52.4087833,12.5629508
"Ganderkesee, Niedersachsen","27777 Ganderkesee, Germany",53.0349245,8.5426865
"Torstedt, Niedersachsen","Tostedt, Germany",53.2779864,9.6911655
"Handewitt, Schleswig-Holstein","Handewitt, Germany",54.7703366,9.324508
"Weiskirchen, Saarland","66709 Weiskirchen, Germany",49.5556107,6.8189587
"Grünewald, Brandenburg","01945 Grünewald, Germany",51.40177749999999,13.9971917
"Kirschberg, Bayern","Kirchberg, Germany",48.4053477,12.0482316
"Dierhagen, Mecklenburg-Vorpommern","Dierhagen, Germany",54.292092,12.3530529
"Burg bei Magdeburg, Sachsen-Anhalt","Burg bei Magdeburg, Germany",52.2709013,11.8553502
"Heiligenhafen, Schleswig-Holstein","Heiligenhafen, Germany",54.36967989999999,10.97561
"Fürstenfeldbruck, Bayern","82256 Fürstenfeldbruck, Germany",48.1739373,11.2430079
"Köln, Nordrhein-Westfalen","Cologne, Germany",50.937531,6.9602786
"Leiningen, Rheinland-Pfalz","56291 Leiningen, Germany",50.1324046,7.570662700000001
"Malchin, Mecklenburg-Vorpommern","17139 Malchin, Germany",53.7387148,12.7666597
"Neustadt, Rheinland-Pfalz","Neustadt, Germany",49.3501864,8.1486886
"Ahrensburg , Schleswig-Holstein","Ahrensburg, Germany",53.6764136,10.2378854
"Reichenberg, Sachsen","Reichenberg, 01468 Moritzburg, Germany",51.1290337,13.6809259
"Weißensee, Berlin","Weissensee, Berlin, Germany",52.5538804,13.4675453
"Zeven, Niedersachsen","27404 Zeven, Germany",53.2939692,9.2759477
"Weiden, Bayern","Weiden, Germany",49.6743636,12.1489337
"Borna, Sachsen","Borna, Germany",51.1245977,12.4923222
"Pforzheim, Baden-Württemberg","Pforzheim, Germany",48.8921862,8.6946286
"Hohentwiel, Singen, Baden-Württemberg","Hohentwiel, 78224 Singen (Hohentwiel), Germany",47.7678555,8.8190997
"St. Wendel , Saarland","66606 Sankt Wendel, Germany",49.4677707,7.169062499999999
"Gersheim, Saarland","66453 Gersheim, Germany",49.1475624,7.203443200000001
"Borbeck, Essen, Nordrhein-Westfalen","Essen-Borbeck-Mitte, Essen, Germany",51.4751573,6.948362
"Nettetal, Nordrhein-Westfalen","41334 Nettetal, Germany",51.3262794,6.272100099999999
"Kolkwitz, Brandenburg","03099 Kolkwitz, Germany",51.74979709999999,14.2506578
"Furth im Wald, Bayern","93437 Furth im Wald, Germany",49.3101132,12.8387951
"Weßling, Bayern","82234 Weßling, Germany",48.0745018,11.2483111
"Arnbruck, Bayern","93471 Arnbruck, Germany",49.1308271,12.9984383
"Pressath, Bayern","92690 Pressath, Germany",49.7661837,11.9412396
"Eigeltingen , Baden-Württemberg","78253 Eigeltingen, Germany",47.8582264,8.897488100000002
"Munster, Niedersachsen","29633 Munster, Germany",52.988761,10.0888477
"Artern/Unstrut, Thüringen","06556 Artern, Germany",51.3673649,11.2954854
"Neuching, Bayern","85467 Neuching, Germany",48.25149940000001,11.8442859
"Bad Wurzach, Baden-Württemberg","88410 Bad Wurzach, Germany",47.9081917,9.8938287
"Johannstadt, Dresden, Sachsen","Johannstadt, Dresden, Germany",51.051662,13.7663115
"Weinstadt, Baden-Württemberg","Weinstadt, Germany",48.8108645,9.364447499999999
"Remptendorf, Thüringen","Remptendorf, Germany",50.52871469999999,11.6597513
"Steinbach-Hallenberg, Thüringen","98587 Steinbach-Hallenberg, Germany",50.69531869999999,10.5655163
"Weisen, Brandenburg","Weisen, Germany",53.0252322,11.7869304
"Alzenau in Unterfranken, Bayern","Alzenau, Germany",50.0894084,9.058741399999999
"Marzahn-Hellersdorf, Berlin","Marzahn-Hellersdorf, Berlin, Germany",52.5229353,13.5765972
"Süßen, Baden-Württemberg","Süßen, Germany",48.67984509999999,9.7567784
"Königsdorf, Bayern","82549 Königsdorf, Germany",47.8163918,11.481009
"Darmstadt, Hessen","Darmstadt, Germany",49.8728253,8.6511929
"Meisenheim, Rheinland-Pfalz","Meisenheim, Germany",49.7079507,7.666639300000001
"Münster, Nordrhein-Westfalen","Münster, Germany",51.9606649,7.6261347
"Havelberg, Sachsen-Anhalt","39539 Havelberg, Germany",52.8326422,12.0763942
"Lobstädt, Neukieritzsch, Sachsen","Lobstädter Str., 04575 Neukieritzsch, Germany",51.1519876,12.4167797
"Oschersleben/ Bode, Sachsen-Anhalt","Oschersleben, Germany",52.0271323,11.22858
"Delbrück, Nordrhein-Westfalen","33129 Delbrück, Germany",51.7650575,8.5620753
"Eutin, Schleswig-Holstein","23701 Eutin, Germany",54.1319978,10.6139151
"Mehlbach, Rheinland-Pfalz","67735 Mehlbach, Germany",49.5219634,7.717158299999999
"Pähl, Bayern","Pähl, Germany",47.90488089999999,11.176396
"Weißenburg in Bayern, Bayern","91781 Weissenburg in Bayern, Germany",49.0329644,10.9719688
"Kefenrod, Hessen","63699 Kefenrod, Germany",50.3449697,9.2110189
"Hersbruck, Bayern","91217 Hersbruck, Germany",49.50777120000001,11.430538
"Glatten, Baden-Württemberg","Glatten, Germany",48.44395919999999,8.513212099999999
"Katlenburg-Lindau, Niedersachsen","37191 Katlenburg-Lindau, Germany",51.6510486,10.0936577
"Markkleeberg, Sachsen","Markkleeberg, Germany",51.2748681,12.3664574
"Obernburg am Main, Bayern","63785 Obernburg, Germany",49.8381779,9.132358499999999
"Heddesheim, Baden-Württemberg","68542 Heddesheim, Germany",49.5077027,8.6059128
"Twist, Niedersachsen","49767 Twist, Germany",52.63833700000001,7.106385299999999
"Landau, Rheinland-Pfalz","Landau, Germany",49.19888599999999,8.1185622
"Kalletal, Nordrhein-Westfalen","32689 Kalletal, Germany",52.1067915,8.9481355
"Dahlen, Sachsen","Dahlen, Germany",51.3622295,12.9958666
"Herford, Nordrhein-Westfalen","Herford, Germany",52.1180196,8.677477200000002
"Gemünden, Rheinland-Pfalz","55490 Gemünden, Germany",49.8957978,7.480340099999999
"Efringen-Kirchen, Baden-Württemberg","79588 Efringen-Kirchen, Germany",47.6561741,7.562046499999999
"Neukirchen-Vluyn, Nordrhein-Westfalen","47506 Neukirchen-Vluyn, Germany",51.4423827,6.5537259
"Östliche Vorstadt, Bremen, Bremen","Östliche Vorstadt, Bremen, Germany",53.07013689999999,8.8437507
"Eggenfelden, Bayern","84307 Eggenfelden, Germany",48.40508879999999,12.7575168
"Waldkraiburg , Bayern","84478 Waldkraiburg, Germany",48.2086516,12.4016363
"Guben, Sachsen","03172 Guben, Germany",51.9514863,14.695565
"Haselünne, Niedersachsen","49740 Haselünne, Germany",52.6763414,7.4809826
"Gießen, Hessen","Giessen, Germany",50.5840512,8.678403099999999
"Radebeul, Sachsen","Radebeul, Germany",51.1115648,13.6493707
"Bad Waldsee, Baden-Württemberg","88339 Bad Waldsee, Germany",47.9226998,9.753282300000002
"Bernburg, Sachsen-Anhalt","Bernburg, Germany",51.7916385,11.7400999
"Pattensen, Niedersachsen","Pattensen, Germany",52.26520439999999,9.7616067
"Karlshuld, Bayern","86668 Karlshuld, Germany",48.6822229,11.2870576
"Lindow, Brandenburg","Lindow (Mark), Germany",52.9505718,12.9792066
"Auerbach, Sachsen","Auerbach, Germany",50.5079692,12.3981373
"Flammersbach, Wilnsdorf, Nordrhein-Westfalen","Flammersbach, 57234 Wilnsdorf, Germany",50.8635569,8.1044766
"Buchloe, Bayern","Buchloe, Germany",48.0361089,10.7211327
"Pfungstadt, Hessen","64319 Pfungstadt, Germany",49.8028671,8.603536199999999
"Langenau, Baden-Württemberg","89129 Langenau, Germany",48.49727619999999,10.1224468
"Marienwerder/Garbsen, Niedersachsen","Marienwerder, Hanover, Germany",52.4124092,9.6271956
"Oberlungwitz, Sachsen","Oberlungwitz, Germany",50.7864334,12.7238345
"Genthin, Sachsen-Anhalt","Genthin, Germany",52.4006218,12.1601527
"Schönwalde-Glien, Brandenburg","14621 Schönwalde-Glien, Germany",52.6380767,13.0463426
"Thierhaupten, Bayern","86672 Thierhaupten, Germany",48.56595249999999,10.9088306
"Rodach bei Coburg, Bayern","96476 Bad Rodach, Germany",50.3412945,10.7785343
"Weissach im Tal, Baden-Württemberg","Weissach im Tal, Germany",48.929112,9.4766284
"Teublitz, Bayern","93158 Teublitz, Germany",49.2206976,12.084899
"Burglauer, Bayern","97724 Burglauer, Germany",50.27652089999999,10.1789942
"Hatten, Niedersachsen","26209 Hatten, Germany",53.0540807,8.2529751
"Hummeltal, Bayern","95503 Hummeltal, Germany",49.87464259999999,11.5012345
"Ludwigsfelde, Brandenburg","14974 Ludwigsfelde, Germany",52.3011439,13.261627
"Niedergörsdorf, Brandenburg","14913 Niedergörsdorf, Germany",51.9807948,12.9884985
"Leezen, Schleswig-Holstein","23816 Leezen, Germany",53.8656619,10.2513467
"Viersen, Nordrhein-Westfalen","Viersen, Germany",51.2554987,6.3965235
"Bad Saarow, Brandenburg","Bad Saarow, Germany",52.27429619999999,14.0546568
"Lichtenhagen, Rostock, Mecklenburg-Vorpommern","Rostock-Lichtenhagen, Rostock, Germany",54.156781,12.0484644
"Bernsbach, Sachsen","Bernsbach, Lauter-Bernsbach, Germany",50.57844979999999,12.765102
"Straßfurt, Sachsen-Anhalt","Staßfurt, Germany",51.8914048,11.6377205
"Datteln, Nordrhein-Westfalen","45711 Datteln, Germany",51.6461362,7.3348301
"Rötha, Sachsen","Rötha, Germany",51.1989974,12.4167256
"Sangerhausen, Sachsen-Anhalt","Sangerhausen, Germany",51.4725415,11.2995045
"Flieden, Hessen","36103 Flieden, Germany",50.4237389,9.5646005
"Zirndorf, Bayern","90513 Zirndorf, Germany",49.4428638,10.9613504
"Tüßling, Bayern","Tüßling, Germany",48.2122974,12.59985
"Minden, Nordrhein-Westfalen","Minden, Germany",52.2923549,8.9160539
"Bad Laasphe, Nordrhein-Westfalen","57334 Bad Laasphe, Germany",50.9279488,8.4194979
"Miltach, Bayern","Miltach, Germany",49.1622316,12.7690053
"Brotterode-Trusetal, Thüringen","Brotterode, 98599 Brotterode-Trusetal, Germany",50.8253716,10.4450149
"Werder, Brandenburg","14542 Werder, Germany",52.3647941,12.8700716
"Wallenhorst, Niedersachsen","49134 Wallenhorst, Germany",52.3491544,8.0052769
"Grenzach-Wyhlen, Baden-Württemberg","79639 Grenzach-Wyhlen, Germany",47.5523554,7.658088100000001
"Gieboldehausen, Niedersachsen","37434 Gieboldehausen, Germany",51.6076892,10.2203152
"Osterholz-Scharmbek, Niedersachsen","Osterholz-Scharmbeck, 27711 Osterholz-Scharmbeck, Germany",53.2648107,8.7422227
"Herxheim, Rheinland-Pfalz","76863 Herxheim bei Landau/Pfalz, Germany",49.1456391,8.213586099999999
